
Gurobi 9.5.0 (linux64) logging started Wed May  4 09:27:16 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed5_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x628e3e0f
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+01, 9e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 107 rows and 1052 columns
Presolve time: 0.03s
Presolved: 873 rows, 5698 columns, 11396 nonzeros
Variable types: 0 continuous, 5698 integer (5698 binary)
Found heuristic solution: objective -34923.00000

Root relaxation: objective -6.122660e+04, 2989 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H20376 13450                    -59916.00000 -60226.691  0.52%   102  168s
 20584 13677 -60107.320   37  385 -59916.000 -60226.575  0.52%   101  172s
 20922 13678 -60011.025   96  502 -59916.000 -60225.619  0.52%   102  208s
 20930 13683 -59943.978   53  473 -59916.000 -60225.619  0.52%   102  210s
 20947 13695 -60194.893   48  658 -59916.000 -60225.619  0.52%   102  215s
H20974 13026                    -59930.00000 -60225.619  0.49%   101  220s
 20989 13036 -60020.331   74  466 -59930.000 -60225.619  0.49%   101  225s
 21001 13044 -60130.242   34  557 -59930.000 -60225.619  0.49%   101  231s
 21004 13049 -60225.619   33  533 -59930.000 -60225.619  0.49%   104  240s
 21006 13049 -60225.619   34  553 -59930.000 -60225.619  0.49%   104  247s
 21010 13050 -60225.619   35  556 -59930.000 -60225.619  0.49%   104  253s
 21014 13049 -60224.263   36  455 -59930.000 -60225.619  0.49%   104  257s
 21022 13055 -60221.560   37  495 -59930.000 -60224.187  0.49%   104  260s
 21058 13066 -60206.168   40  431 -59930.000 -60224.187  0.49%   104  265s
H21098 12428                    -59975.00000 -60224.187  0.42%   104  267s
 21153 12437 -60083.536   51  426 -59975.000 -60224.187  0.42%   104  270s
H21233 11819                    -59984.00000 -60224.187  0.40%   104  272s
 21401 11884 -60101.444   60  460 -59984.000 -60224.158  0.40%   104  275s
 21725 11960     cutoff   42      -59984.000 -60220.403  0.39%   105  280s
 22146 12051 -60169.320   43  492 -59984.000 -60220.076  0.39%   105  285s
H22228 11328                    -60046.00000 -60220.076  0.29%   105  285s
 22752 11497 -60126.412   42  471 -60046.000 -60190.704  0.24%   106  290s
 23367 11502     cutoff   88      -60046.000 -60187.298  0.24%   106  295s
 24065 11654 -60129.043   45  455 -60046.000 -60171.723  0.21%   107  300s
 24728 11666 -60057.599   67  384 -60046.000 -60165.065  0.20%   108  305s
 25559 11676 -60104.299   47  385 -60046.000 -60152.387  0.18%   109  311s
 26193 11679     cutoff   93      -60046.000 -60146.692  0.17%   109  315s
 26873 11563 -60089.406   55  423 -60046.000 -60140.934  0.16%   110  320s
 27663 11455     cutoff   67      -60046.000 -60132.048  0.14%   111  325s
 28463 11349 -60051.228   72  343 -60046.000 -60126.254  0.13%   111  332s
 28972 11305 -60051.524   55  376 -60046.000 -60122.488  0.13%   112  335s
 30053 11198 -60064.304   61  403 -60046.000 -60116.286  0.12%   113  342s
 30622 11217 -60054.318   52  469 -60046.000 -60114.055  0.11%   113  346s
 31310 11140     cutoff   88      -60046.000 -60111.810  0.11%   113  352s
 32236 10951 -60067.013   97  353 -60046.000 -60107.020  0.10%   114  355s
*32997  9878             100    -60055.00001 -60104.863  0.08%   114  359s
 33496  9821 -60058.248   70  428 -60055.000 -60102.893  0.08%   115  362s
