
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  6685  3936 -80195.747   35  422 -79533.000 -80231.956  0.88%  98.8   96s
  7294  4549 -80135.662   45  466 -79533.000 -80230.233  0.88%   100  101s
  7947  5111 -79834.051  209  175 -79533.000 -80229.360  0.88%  98.3  105s
  9372  6203 -79591.092  238  177 -79533.000 -80227.545  0.87%  93.9  112s
 10139  6925 -79740.659   96  378 -79533.000 -80226.891  0.87%  93.8  116s
 10610  7431 -79567.583   72  331 -79533.000 -80226.736  0.87%  93.5  123s
 11240  7960 -80122.822   39  541 -79533.000 -80226.088  0.87%  93.3  126s
 12406  8839 -80162.866   44  404 -79533.000 -80225.231  0.87%  92.7  132s
 12969  9380 -80057.192   79  487 -79533.000 -80225.006  0.87%  92.6  135s
 14197 10178 -79561.562   52  371 -79533.000 -80223.870  0.87%  91.8  140s
 14884 10760 -79588.154  198  140 -79533.000 -80223.475  0.87%  92.5  145s
 16066 11709 -79721.658   75  377 -79533.000 -80222.563  0.87%  92.1  151s
 17144 12666 -80212.052   30  538 -79533.000 -80222.136  0.87%  91.5  156s
 18122 13239 -79537.249   51  372 -79533.000 -80220.836  0.86%  91.9  163s
 18546 13635 -80005.719   44  490 -79533.000 -80220.045  0.86%  92.1  166s
 19731 14841 -80079.557   43  405 -79533.000 -80218.755  0.86%  92.4  172s
 20525 15252 -80207.615   39  493 -79533.000 -80218.427  0.86%  91.5  179s
 21045 15253 -79615.915   99  552 -79533.000 -80218.198  0.86%  91.6  215s
