
Gurobi 9.5.0 (linux64) logging started Sun Apr  3 20:40:03 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/MKAP_20_100_10_3_original_1h.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 320 rows, 2200 columns and 4400 nonzeros
Model fingerprint: 0xe5792e13
Variable types: 0 continuous, 2200 integer (2200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+03]
  Objective range  [9e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 20 rows and 20 columns
Presolve time: 0.02s
Presolved: 300 rows, 2180 columns, 4360 nonzeros
Variable types: 0 continuous, 2180 integer (2180 binary)
Found heuristic solution: objective -24427.00000

Root relaxation: objective -4.262829e+04, 1411 iterations, 0.02 seconds (0.02 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 228282 86497 -42240.781   59  257 -42172.000 -42292.342  0.29%   154  855s
 229535 87019 -42254.140   68  285 -42172.000 -42292.242  0.29%   154  860s
 230724 87470 -42208.173   82  199 -42172.000 -42292.122  0.28%   154  865s
 232580 88181 -42209.962   99  272 -42172.000 -42291.884  0.28%   154  871s
 233828 88697 -42212.785   65  246 -42172.000 -42291.796  0.28%   154  876s
 235085 89202 -42176.818   75  208 -42172.000 -42291.602  0.28%   154  880s
 236297 89604 -42240.750   73  281 -42172.000 -42291.480  0.28%   154  885s
 238058 90285     cutoff   86      -42172.000 -42291.229  0.28%   154  891s
 239256 90771 -42204.214   73  246 -42172.000 -42291.067  0.28%   155  896s
 240441 91187 -42186.031   90  281 -42172.000 -42290.907  0.28%   155  900s
 241653 91559 -42187.649   93  282 -42172.000 -42290.733  0.28%   155  905s
 243358 92069 -42197.043   97  224 -42172.000 -42290.545  0.28%   155  911s
 244515 92523 -42279.177   74  232 -42172.000 -42290.376  0.28%   155  916s
 245754 93134 -42265.799   77  260 -42172.000 -42290.244  0.28%   155  921s
 247003 93628     cutoff   79      -42172.000 -42290.101  0.28%   155  925s
 248308 93998 -42181.460   75  187 -42172.000 -42289.949  0.28%   155  930s
 250066 94523 -42244.177   75  215 -42172.000 -42289.679  0.28%   155  937s
 251337 95007 -42180.366   82  188 -42172.000 -42289.572  0.28%   155  941s
 252490 95409     cutoff   74      -42172.000 -42289.401  0.28%   155  945s
 254197 96069 -42209.562   80  268 -42172.000 -42289.192  0.28%   155  951s
 255260 96505 -42219.741   75  191 -42172.000 -42289.025  0.28%   155  955s
 256405 97008     cutoff   89      -42172.000 -42288.893  0.28%   155  960s
 258232 97577     cutoff   67      -42172.000 -42288.690  0.28%   155  966s
 259378 97999     cutoff   91      -42172.000 -42288.555  0.28%   155  970s
 260643 98487     cutoff   84      -42172.000 -42288.423  0.28%   155  975s
 262410 99205 -42273.746   63  215 -42172.000 -42288.238  0.28%   155  981s
 263566 99702 -42242.070   61  280 -42172.000 -42288.132  0.28%   155  985s
 264774 100156 -42186.154   71  204 -42172.000 -42288.018  0.28%   155  990s
 266473 100719 -42201.963   76  262 -42172.000 -42287.818  0.27%   155  996s
 267761 101323 -42206.415   94  207 -42172.000 -42287.666  0.27%   155 1001s
 268973 101712 -42196.595   82  267 -42172.000 -42287.550  0.27%   155 1005s
 270222 102075 -42244.973   66  235 -42172.000 -42287.416  0.27%   155 1010s
 271915 102720     cutoff   87      -42172.000 -42287.216  0.27%   155 1016s
 273138 103118 -42212.015   94  202 -42172.000 -42287.076  0.27%   156 1020s
 274121 103522 -42177.464   84  262 -42172.000 -42286.957  0.27%   156 1025s
 275318 103971 -42250.341   92  237 -42172.000 -42286.832  0.27%   156 1030s
 277105 104711 -42187.287   94  227 -42172.000 -42286.607  0.27%   156 1036s
 278391 105190 -42196.443   94  278 -42172.000 -42286.442  0.27%   156 1041s
 279544 105616 -42239.055   70  215 -42172.000 -42286.302  0.27%   156 1046s
 280762 106075     cutoff   83      -42172.000 -42286.200  0.27%   156 1050s
 282052 106462     cutoff   72      -42172.000 -42286.052  0.27%   156 1055s
 283776 107132 -42251.551   87  285 -42172.000 -42285.826  0.27%   156 1061s
 284940 107619 -42212.139   88  188 -42172.000 -42285.704  0.27%   156 1066s
 286214 107981 -42175.839   71  222 -42172.000 -42285.581  0.27%   156 1071s
 287400 108381 -42282.345   65  240 -42172.000 -42285.442  0.27%   156 1075s
 288553 108835 -42236.401   63  274 -42172.000 -42285.298  0.27%   156 1080s
 290291 109438 -42199.038   71  260 -42172.000 -42285.147  0.27%   156 1086s
 291439 109848 -42196.640   66  189 -42172.000 -42285.037  0.27%   156 1091s
 292585 110277     cutoff   75      -42172.000 -42284.917  0.27%   156 1096s
 293755 110715 -42220.954   80  242 -42172.000 -42284.787  0.27%   156 1100s
 294976 111129 -42274.526   71  288 -42172.000 -42284.643  0.27%   156 1105s
 296851 111749     cutoff   85      -42172.000 -42284.438  0.27%   156 1111s
 297941 112177     cutoff   79      -42172.000 -42284.327  0.27%   157 1116s
 299150 112692     cutoff   80      -42172.000 -42284.162  0.27%   157 1121s
 300388 113141 -42177.845   60  255 -42172.000 -42284.023  0.27%   157 1125s
 301648 113546 -42223.919   68  284 -42172.000 -42283.923  0.27%   157 1130s
 303391 114199 -42266.991   70  260 -42172.000 -42283.722  0.26%   157 1136s
 304521 114621     cutoff   91      -42172.000 -42283.658  0.26%   157 1141s
 305704 115080 -42263.594   84  210 -42172.000 -42283.551  0.26%   157 1145s
 307450 115638 -42278.565   71  208 -42172.000 -42283.384  0.26%   157 1152s
 308600 116152     cutoff   98      -42172.000 -42283.238  0.26%   157 1156s
 309806 116726     cutoff   56      -42172.000 -42283.151  0.26%   157 1161s
 311090 117196 -42180.850   87  259 -42172.000 -42283.047  0.26%   157 1165s
 312869 117890 -42214.549   83  294 -42172.000 -42282.891  0.26%   157 1172s
 314118 118275 -42176.022   99  280 -42172.000 -42282.718  0.26%   157 1176s
 315281 118690     cutoff   93      -42172.000 -42282.586  0.26%   157 1181s
 316526 119104     cutoff   81      -42172.000 -42282.455  0.26%   157 1185s
 317721 119532 -42204.729   62  225 -42172.000 -42282.363  0.26%   157 1190s
 319438 120190 -42254.976   67  220 -42172.000 -42282.225  0.26%   157 1196s
 320588 120533 -42199.056   83  237 -42172.000 -42282.127  0.26%   157 1201s
 321703 120921     cutoff   80      -42172.000 -42282.011  0.26%   157 1205s
 323035 121508 -42208.009   67  198 -42172.000 -42281.871  0.26%   157 1210s
 324937 122290 -42267.527   76  214 -42172.000 -42281.663  0.26%   157 1217s
 326191 122666 -42199.388   83  195 -42172.000 -42281.533  0.26%   157 1221s
 327275 123076     cutoff   69      -42172.000 -42281.427  0.26%   157 1226s
 328505 123469 -42227.124   74  187 -42172.000 -42281.297  0.26%   157 1230s
 329842 124041 -42261.228   77  296 -42172.000 -42281.179  0.26%   157 1235s
 331650 124642     cutoff   71      -42172.000 -42281.038  0.26%   157 1241s
 332822 125173 -42174.234  115  173 -42172.000 -42280.942  0.26%   157 1246s
 333885 125583 -42190.733   59  336 -42172.000 -42280.850  0.26%   157 1250s
 335145 125974     cutoff   83      -42172.000 -42280.753  0.26%   157 1255s
 336912 126551 -42192.279   79  136 -42172.000 -42280.623  0.26%   157 1261s
 338124 126970 -42214.668   72  217 -42172.000 -42280.468  0.26%   157 1266s
 339367 127455 -42215.790   70  258 -42172.000 -42280.361  0.26%   157 1270s
 340550 127837 -42252.106   82  221 -42172.000 -42280.237  0.26%   157 1275s
 342350 128430 -42209.613   87  218 -42172.000 -42280.077  0.26%   157 1281s
 343591 128894 -42203.166   82  236 -42172.000 -42279.971  0.26%   157 1286s
 344881 129287 -42178.973   93  273 -42172.000 -42279.831  0.26%   157 1290s
 345977 129678     cutoff  108      -42172.000 -42279.720  0.26%   158 1295s
 347861 130351 -42172.986   82  285 -42172.000 -42279.506  0.25%   158 1301s
 349065 130704 -42198.367   77  208 -42172.000 -42279.387  0.25%   158 1306s
 350206 130959     cutoff   78      -42172.000 -42279.281  0.25%   158 1310s
 351345 131280 -42174.931   67  211 -42172.000 -42279.195  0.25%   158 1315s
 353087 131863 -42240.672   62  248 -42172.000 -42279.011  0.25%   158 1321s
 354303 132386 -42188.559   67  257 -42172.000 -42278.917  0.25%   158 1326s
 355543 132904 -42185.365   66  251 -42172.000 -42278.829  0.25%   158 1330s
 356788 133410     cutoff  100      -42172.000 -42278.740  0.25%   158 1335s
 358602 134094 -42196.223   74  243 -42172.000 -42278.596  0.25%   158 1341s
 359821 134450     cutoff   83      -42172.000 -42278.515  0.25%   158 1346s
 360945 134866 -42242.915   74  255 -42172.000 -42278.397  0.25%   158 1350s
 362831 135571 -42219.297   71  221 -42172.000 -42278.284  0.25%   158 1356s
 363960 135874     cutoff   79      -42172.000 -42278.185  0.25%   158 1361s
 365132 136280 -42236.027   75  160 -42172.000 -42278.087  0.25%   158 1365s
 366194 136719 -42251.979   80  172 -42172.000 -42278.004  0.25%   158 1370s
 367952 137321 -42203.202   93  119 -42172.000 -42277.841  0.25%   158 1376s
 369059 137759 -42255.710   89  238 -42172.000 -42277.739  0.25%   158 1381s
 370230 138272     cutoff   59      -42172.000 -42277.664  0.25%   158 1386s
 371526 138805 -42252.289   79  206 -42172.000 -42277.574  0.25%   158 1390s
 372808 139201     cutoff   73      -42172.000 -42277.476  0.25%   158 1395s
 374002 139530 -42250.419   82  217 -42172.000 -42277.350  0.25%   158 1400s
 375878 140185     cutoff   76      -42172.000 -42277.157  0.25%   158 1406s
 377160 140608 -42210.185   80  230 -42172.000 -42277.064  0.25%   158 1411s
 377942 140905 -42222.500   61  263 -42172.000 -42276.994  0.25%   158 1415s
 379291 141405 -42251.195   66  285 -42172.000 -42276.881  0.25%   158 1420s
 380627 141955 -42208.990   88  255 -42172.000 -42276.782  0.25%   158 1425s
 382498 142737 -42255.835   83  276 -42172.000 -42276.635  0.25%   158 1431s
 383725 143128 -42198.517   77  261 -42172.000 -42276.565  0.25%   158 1436s
 384869 143492 -42184.783   87  226 -42172.000 -42276.466  0.25%   158 1440s
 386671 143995 -42179.850  105  134 -42172.000 -42276.306  0.25%   158 1446s
 387927 144469 -42218.505   77  215 -42172.000 -42276.196  0.25%   158 1451s
 389101 144843 -42206.284  100  160 -42172.000 -42276.077  0.25%   158 1455s
 390226 145207 -42223.434   76  248 -42172.000 -42275.995  0.25%   158 1460s
 392040 145903 -42173.735   91  189 -42172.000 -42275.871  0.25%   158 1467s
 393295 146375 -42189.626   82  119 -42172.000 -42275.753  0.25%   158 1471s
 394585 146736 -42176.844   70  281 -42172.000 -42275.663  0.25%   158 1475s
 395789 147211     cutoff   77      -42172.000 -42275.578  0.25%   158 1480s
 397594 147787 -42231.755   68  248 -42172.000 -42275.450  0.25%   158 1486s
 398756 148164 -42201.529   90  278 -42172.000 -42275.365  0.25%   158 1491s
 400054 148508     cutoff   68      -42172.000 -42275.274  0.24%   158 1495s
 401277 148900 -42178.127   63  190 -42172.000 -42275.181  0.24%   158 1500s
 403054 149595     cutoff   73      -42172.000 -42275.063  0.24%   158 1506s
 404205 149990 -42193.656   72  296 -42172.000 -42274.973  0.24%   158 1511s
 405414 150431 -42203.045   63  262 -42172.000 -42274.882  0.24%   158 1515s
 406531 150813 -42261.618   69  249 -42172.000 -42274.812  0.24%   158 1520s
 408291 151460 -42210.783   89  285 -42172.000 -42274.700  0.24%   158 1526s
 409499 151938     cutoff   75      -42172.000 -42274.596  0.24%   158 1531s
 410730 152304 -42210.167   77  205 -42172.000 -42274.509  0.24%   158 1535s
 411899 152754 -42199.944   81  229 -42172.000 -42274.426  0.24%   158 1540s
 413606 153334 -42184.977   85  224 -42172.000 -42274.304  0.24%   158 1546s
 414800 153748 -42176.509  100  185 -42172.000 -42274.214  0.24%   158 1551s
 416022 154091 -42249.191   74  279 -42172.000 -42274.145  0.24%   158 1556s
 417319 154640     cutoff   81      -42172.000 -42274.051  0.24%   158 1560s
 419254 155247 -42218.463   76  246 -42172.000 -42273.942  0.24%   158 1567s
 420487 155629 -42178.896   87  230 -42172.000 -42273.828  0.24%   158 1571s
 421715 156035 -42183.071   86  243 -42172.000 -42273.751  0.24%   158 1576s
 422889 156380 -42189.729   73  232 -42172.000 -42273.686  0.24%   158 1580s
 424108 156808     cutoff   62      -42172.000 -42273.571  0.24%   158 1585s
 425795 157286 -42228.378   70  282 -42172.000 -42273.414  0.24%   158 1591s
 426818 157633 -42191.622   71  171 -42172.000 -42273.339  0.24%   158 1596s
 427991 157861 -42200.406   65  245 -42172.000 -42273.259  0.24%   158 1600s
 429215 158124 -42209.683   61  194 -42172.000 -42273.160  0.24%   158 1605s
 430323 158413 -42192.077   63  260 -42172.000 -42273.067  0.24%   158 1610s
 432212 158996 -42251.228   80  183 -42172.000 -42272.913  0.24%   158 1617s
 433519 159303 -42248.599   79  332 -42172.000 -42272.832  0.24%   158 1622s
 434825 159785 -42211.320   82  246 -42172.000 -42272.739  0.24%   158 1626s
 436131 160207 -42176.722   66  299 -42172.000 -42272.637  0.24%   158 1631s
 437295 160608 -42266.813   63  279 -42172.000 -42272.540  0.24%   158 1635s
 438944 161094 -42190.315   72  269 -42172.000 -42272.405  0.24%   158 1642s
 440127 161425 -42201.772   67  184 -42172.000 -42272.311  0.24%   158 1646s
 441414 161882 -42185.575   77  152 -42172.000 -42272.223  0.24%   158 1651s
 442533 162198     cutoff   76      -42172.000 -42272.143  0.24%   158 1655s
 444203 162794 -42203.889   72  227 -42172.000 -42272.036  0.24%   158 1661s
 445474 163202 -42231.240   82  232 -42172.000 -42271.977  0.24%   158 1666s
 446634 163543     cutoff   53      -42172.000 -42271.897  0.24%   158 1670s
 447878 163987 -42197.143  103  195 -42172.000 -42271.809  0.24%   158 1675s
 449671 164531     cutoff   74      -42172.000 -42271.675  0.24%   158 1681s
 450864 164906     cutoff   77      -42172.000 -42271.597  0.24%   158 1686s
 452017 165295 -42176.566   79  265 -42172.000 -42271.516  0.24%   158 1690s
 453122 165594 -42217.952   61  227 -42172.000 -42271.444  0.24%   158 1695s
 454273 166053     cutoff   70      -42172.000 -42271.371  0.24%   158 1700s
 455519 166395     cutoff   55      -42172.000 -42271.304  0.24%   158 1705s
 457417 167117 -42194.875   83  233 -42172.000 -42271.199  0.24%   158 1712s
 458706 167598     cutoff   60      -42172.000 -42271.140  0.24%   158 1716s
 460106 168061 -42174.140   75  241 -42172.000 -42271.092  0.23%   158 1721s
 461285 168306     cutoff   78      -42172.000 -42271.015  0.23%   158 1726s
 462381 168890 -42219.744   83  159 -42172.000 -42270.943  0.23%   158 1731s
 463758 169254 -42264.572   72  274 -42172.000 -42270.859  0.23%   158 1735s
 464973 169684 -42201.257   75  266 -42172.000 -42270.783  0.23%   158 1740s
 466751 170265 -42250.278   82  230 -42172.000 -42270.661  0.23%   158 1747s
 467891 170640 -42207.089   77  197 -42172.000 -42270.595  0.23%   158 1751s
 469038 171069     cutoff   70      -42172.000 -42270.527  0.23%   158 1756s
 470195 171469     cutoff   94      -42172.000 -42270.451  0.23%   159 1761s
 471487 171863     cutoff   83      -42172.000 -42270.356  0.23%   159 1765s
 472663 172224 -42265.111   76  260 -42172.000 -42270.286  0.23%   159 1770s
 473881 172638 -42208.696   78  309 -42172.000 -42270.233  0.23%   159 1775s
 475744 173428 -42233.008   94  190 -42172.000 -42270.114  0.23%   159 1782s
 476948 173714     cutoff   95      -42172.000 -42270.050  0.23%   159 1786s
 478031 174056 -42226.485   88  227 -42172.000 -42269.966  0.23%   159 1791s
 479187 174454 -42190.482   86  247 -42172.000 -42269.915  0.23%   159 1795s
 480472 174875 -42240.170   83  197 -42172.000 -42269.837  0.23%   159 1800s
 481641 175181 -42208.447   78  195 -42172.000 -42269.765  0.23%   159 1805s
 483486 175750 -42189.197   91  138 -42172.000 -42269.650  0.23%   159 1811s
 484659 176084 -42191.769   89  216 -42172.000 -42269.589  0.23%   159 1815s
 485762 176510 -42253.532   82  287 -42172.000 -42269.520  0.23%   159 1820s
 487441 176873 -42175.071   96  192 -42172.000 -42269.421  0.23%   159 1826s
 488613 177202     cutoff   82      -42172.000 -42269.348  0.23%   159 1831s
 489749 177539 -42189.233   87  239 -42172.000 -42269.295  0.23%   159 1835s
 491411 178045 -42216.785   74  254 -42172.000 -42269.173  0.23%   159 1842s
 492635 178461 -42224.690   94  183 -42172.000 -42269.107  0.23%   159 1846s
 493806 178894     cutoff   76      -42172.000 -42269.055  0.23%   159 1851s
 495133 179336 -42196.835   63  162 -42172.000 -42268.984  0.23%   159 1855s
 496845 180035 -42226.456   77  152 -42172.000 -42268.898  0.23%   159 1861s
 497973 180385     cutoff   80      -42172.000 -42268.846  0.23%   159 1866s
 499123 180739     cutoff   91      -42172.000 -42268.768  0.23%   159 1870s
 500382 181205     cutoff   82      -42172.000 -42268.718  0.23%   159 1875s
 502136 181689 -42230.576   73  252 -42172.000 -42268.621  0.23%   159 1881s
 503293 182060 -42204.995   83  253 -42172.000 -42268.543  0.23%   159 1886s
 504407 182445 -42267.934   98  248 -42172.000 -42268.484  0.23%   159 1891s
 505664 182898     cutoff   82      -42172.000 -42268.415  0.23%   159 1895s
 506904 183292 -42176.481   82  194 -42172.000 -42268.356  0.23%   159 1900s
 508126 183797 -42233.878   85  218 -42172.000 -42268.260  0.23%   159 1905s
 510094 184368 -42199.086   95  211 -42172.000 -42268.139  0.23%   159 1911s
 511211 184711 -42184.257   77  270 -42172.000 -42268.070  0.23%   159 1916s
 512274 185044 -42201.711   71  201 -42172.000 -42268.010  0.23%   159 1921s
 513387 185414 -42222.897   62  268 -42172.000 -42267.929  0.23%   159 1925s
 514589 185785 -42178.992   65  234 -42172.000 -42267.858  0.23%   159 1930s
 516386 186273 -42236.306   82  209 -42172.000 -42267.757  0.23%   159 1936s
 517682 186557 -42188.880   78  186 -42172.000 -42267.675  0.23%   159 1941s
 518838 186913 -42209.142   86  253 -42172.000 -42267.612  0.23%   159 1945s
 519945 187253 -42226.454   68  248 -42172.000 -42267.535  0.23%   159 1950s
 521696 187795 -42255.671   57  230 -42172.000 -42267.415  0.23%   159 1957s
 522867 188168 -42177.742   76  260 -42172.000 -42267.358  0.23%   159 1961s
 524051 188524 -42180.211   87  143 -42172.000 -42267.295  0.23%   159 1966s
 525303 189098 -42215.096   72  222 -42172.000 -42267.237  0.23%   159 1970s
 527164 189598     cutoff   76      -42172.000 -42267.147  0.23%   159 1976s
 528377 189945 -42181.938   87  180 -42172.000 -42267.094  0.23%   159 1981s
 529415 190331 -42234.639   71  190 -42172.000 -42267.041  0.23%   159 1985s
 531108 191001     cutoff   68      -42172.000 -42266.961  0.23%   159 1992s
 532344 191513 -42215.588   71  236 -42172.000 -42266.901  0.23%   159 1996s
 533454 191869     cutoff   78      -42172.000 -42266.850  0.22%   159 2000s
 534745 192325     cutoff   77      -42172.000 -42266.789  0.22%   159 2005s
 536609 192945 -42218.663   87  269 -42172.000 -42266.685  0.22%   158 2011s
 537808 193320     cutoff   67      -42172.000 -42266.621  0.22%   158 2016s
 539014 193732 -42245.385   80  178 -42172.000 -42266.558  0.22%   158 2020s
 540198 194231 -42252.541   58  304 -42172.000 -42266.502  0.22%   158 2025s
 542029 194701     cutoff   78      -42172.000 -42266.381  0.22%   158 2031s
 543341 195077 -42199.990   71  190 -42172.000 -42266.305  0.22%   158 2036s
 544516 195403 -42242.491   89  226 -42172.000 -42266.258  0.22%   158 2040s
 545622 195725 -42205.671   56  251 -42172.000 -42266.181  0.22%   158 2045s
 547263 196304 -42262.628   75  286 -42172.000 -42266.076  0.22%   158 2052s
 548555 196689 -42226.482   92  216 -42172.000 -42266.013  0.22%   158 2056s
 549841 197133 -42206.394   93  251 -42172.000 -42265.944  0.22%   158 2061s
 551049 197583 -42186.175   58  271 -42172.000 -42265.884  0.22%   158 2066s
 552154 197983 -42217.714   86  290 -42172.000 -42265.815  0.22%   158 2070s
 553422 198383 -42213.273   78  121 -42172.000 -42265.771  0.22%   158 2075s
 554740 198687 -42226.531   70  304 -42172.000 -42265.689  0.22%   158 2080s
 556541 199275 -42224.072   72  211 -42172.000 -42265.595  0.22%   158 2086s
 557704 199661 -42259.161   74  230 -42172.000 -42265.537  0.22%   158 2091s
 558760 200062 -42182.059   61  170 -42172.000 -42265.466  0.22%   158 2095s
 560002 200464 -42178.083   78  177 -42172.000 -42265.400  0.22%   158 2100s
 561297 200780 -42245.397   73  293 -42172.000 -42265.330  0.22%   158 2105s
 563063 201304     cutoff   79      -42172.000 -42265.221  0.22%   158 2112s
 564254 201672 -42218.325   88  250 -42172.000 -42265.166  0.22%   159 2116s
 565492 201923 -42195.939   81  268 -42172.000 -42265.097  0.22%   158 2121s
 566765 202369     cutoff   96      -42172.000 -42265.044  0.22%   158 2125s
 567870 202728 -42249.890   76  261 -42172.000 -42265.000  0.22%   158 2130s
 569114 203245 -42198.461   66  226 -42172.000 -42264.951  0.22%   158 2135s
 570802 203926     cutoff   72      -42172.000 -42264.883  0.22%   159 2142s
 572027 204271 -42182.576   84  182 -42172.000 -42264.833  0.22%   159 2146s
 573274 204722     cutoff   94      -42172.000 -42264.766  0.22%   159 2151s
 574431 205098 -42259.073   82  271 -42172.000 -42264.718  0.22%   159 2156s
 575678 205487 -42174.945   80  277 -42172.000 -42264.656  0.22%   159 2160s
 576862 205803 -42220.921   64  216 -42172.000 -42264.609  0.22%   159 2165s
 578697 206288 -42198.730   67  267 -42172.000 -42264.492  0.22%   159 2171s
 579838 206647 -42245.441   58  196 -42172.000 -42264.440  0.22%   159 2176s
 580995 207030 -42239.714   83  189 -42172.000 -42264.371  0.22%   159 2180s
 582187 207399 -42192.923   67  183 -42172.000 -42264.313  0.22%   159 2185s
 583838 208001 -42228.861  102  192 -42172.000 -42264.249  0.22%   159 2192s
 585146 208360 -42210.876   66  257 -42172.000 -42264.177  0.22%   159 2196s
 586303 208642 -42194.704   70  236 -42172.000 -42264.130  0.22%   159 2201s
 587469 208997 -42201.312   97  227 -42172.000 -42264.056  0.22%   159 2205s
 588698 209393 -42211.181   84  171 -42172.000 -42264.015  0.22%   159 2210s
 590486 209895 -42201.824   84  161 -42172.000 -42263.927  0.22%   159 2217s
 591716 210425 -42243.396   74  215 -42172.000 -42263.866  0.22%   159 2221s
 592830 210744 -42184.634   72  247 -42172.000 -42263.813  0.22%   159 2226s
 593998 211054 -42194.653   87  224 -42172.000 -42263.756  0.22%   159 2230s
 595173 211426     cutoff   67      -42172.000 -42263.695  0.22%   159 2235s
 596291 211794 -42234.609   87  251 -42172.000 -42263.647  0.22%   159 2240s
 598126 212263 -42192.341   71  203 -42172.000 -42263.568  0.22%   159 2246s
 599213 212580 -42228.982   82  268 -42172.000 -42263.517  0.22%   159 2251s
 600420 212942 -42217.150   84  237 -42172.000 -42263.468  0.22%   159 2255s
 601523 213181 -42259.475   87  225 -42172.000 -42263.406  0.22%   159 2260s
 602591 213499 -42194.418   80  271 -42172.000 -42263.357  0.22%   159 2265s
 603826 213931 -42231.076   74  257 -42172.000 -42263.293  0.22%   159 2270s
 605756 214515 -42186.526   91  310 -42172.000 -42263.204  0.22%   159 2276s
 607038 214877     cutoff   69      -42172.000 -42263.138  0.22%   159 2281s
 608166 215202     cutoff   89      -42172.000 -42263.088  0.22%   159 2286s
 609398 215549 -42233.437   75  194 -42172.000 -42263.039  0.22%   159 2290s
 610697 215916 -42180.884  106   81 -42172.000 -42262.964  0.22%   159 2295s
 612474 216505 -42224.983   87  257 -42172.000 -42262.887  0.22%   159 2301s
 613637 216787 -42238.362   86  225 -42172.000 -42262.834  0.22%   159 2305s
 614812 217226 -42248.282   67  183 -42172.000 -42262.798  0.22%   159 2310s
 616626 217788 -42177.191   93  125 -42172.000 -42262.736  0.22%   159 2316s
 617824 218074 -42188.257   57  270 -42172.000 -42262.675  0.22%   159 2320s
 618929 218437 -42222.925   64  242 -42172.000 -42262.642  0.21%   159 2325s
 620761 219099 -42230.856   69  266 -42172.000 -42262.561  0.21%   158 2332s
 622031 219294 -42190.956   89  132 -42172.000 -42262.517  0.21%   158 2336s
 623163 219631 -42191.732   88  169 -42172.000 -42262.473  0.21%   158 2340s
 624998 220127 -42238.613   74  214 -42172.000 -42262.386  0.21%   158 2347s
 626117 220503 -42238.613   71  211 -42172.000 -42262.328  0.21%   158 2351s
 627267 220789 -42201.373   56  176 -42172.000 -42262.275  0.21%   158 2355s
 628484 221293 -42197.010   75  243 -42172.000 -42262.231  0.21%   158 2360s
 630372 221900 -42252.190   70  277 -42172.000 -42262.156  0.21%   158 2366s
 631669 222235 -42182.404   82  248 -42172.000 -42262.104  0.21%   158 2371s
 632781 222648 -42184.626   73  271 -42172.000 -42262.034  0.21%   158 2375s
 634496 223018 -42214.874   89  182 -42172.000 -42261.956  0.21%   158 2382s
 635641 223332 -42210.147   54  186 -42172.000 -42261.903  0.21%   158 2386s
 636848 223770 -42253.301   71  205 -42172.000 -42261.837  0.21%   158 2391s
 638025 224083     cutoff   74      -42172.000 -42261.772  0.21%   158 2395s
 639212 224405 -42235.249   73  258 -42172.000 -42261.718  0.21%   158 2400s
 641019 224869 -42199.510   75  162 -42172.000 -42261.618  0.21%   158 2406s
 642188 225318 -42194.934   76  298 -42172.000 -42261.558  0.21%   158 2411s
 643332 225672 -42202.812   90  310 -42172.000 -42261.515  0.21%   158 2415s
 644478 226078     cutoff   78      -42172.000 -42261.452  0.21%   158 2420s
 645572 226478 -42221.821   55  175 -42172.000 -42261.399  0.21%   158 2425s
 647437 227095 -42214.360   78  235 -42172.000 -42261.323  0.21%   158 2431s
 648759 227421     cutoff   97      -42172.000 -42261.280  0.21%   158 2436s
 649946 227784 -42188.613   77  140 -42172.000 -42261.223  0.21%   158 2441s
 651141 228046     cutoff   78      -42172.000 -42261.170  0.21%   158 2445s
 652351 228449 -42208.228   74  206 -42172.000 -42261.105  0.21%   158 2450s
 653625 228790 -42239.209   54  265 -42172.000 -42261.060  0.21%   158 2455s
 655439 229310 -42236.132   86  231 -42172.000 -42260.974  0.21%   158 2462s
 656652 229653     cutoff   82      -42172.000 -42260.927  0.21%   158 2466s
 657869 230023 -42186.050   74  238 -42172.000 -42260.884  0.21%   158 2471s
 659049 230450     cutoff   86      -42172.000 -42260.823  0.21%   158 2476s
 660344 230923     cutoff   74      -42172.000 -42260.770  0.21%   158 2480s
 661709 231387     cutoff   76      -42172.000 -42260.721  0.21%   158 2485s
 663464 231976 -42234.860   88  246 -42172.000 -42260.638  0.21%   158 2491s
 664725 232429     cutoff   77      -42172.000 -42260.591  0.21%   158 2495s
 665848 232731 -42252.027   77  265 -42172.000 -42260.554  0.21%   158 2500s
 667530 233420 -42203.177   80  190 -42172.000 -42260.496  0.21%   158 2506s
 668794 233897 -42233.105   70  258 -42172.000 -42260.454  0.21%   158 2511s
 669978 234214 -42251.373   86  253 -42172.000 -42260.398  0.21%   158 2515s
 671129 234495 -42245.333   79  197 -42172.000 -42260.346  0.21%   158 2520s
 672875 235048 -42208.050   75  270 -42172.000 -42260.255  0.21%   158 2527s
 674127 235344     cutoff   73      -42172.000 -42260.205  0.21%   158 2531s
 675361 235865 -42213.350   97  168 -42172.000 -42260.166  0.21%   158 2536s
 676574 236159 -42218.988   59  308 -42172.000 -42260.110  0.21%   158 2541s
 677825 236497     cutoff   72      -42172.000 -42260.044  0.21%   158 2545s
 679002 236939 -42202.052   80  267 -42172.000 -42260.000  0.21%   158 2550s
 680765 237497 -42178.293   76  179 -42172.000 -42259.920  0.21%   158 2556s
 681916 237822     cutoff   93      -42172.000 -42259.869  0.21%   158 2561s
